Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
10,12,0.0058,0.0117,0.9367
10,13,0.0052,0.0115,0.9225
10,14,0.0072,0.0081,0.9193
10,15,0.0045,0.0103,0.9193
10,16,0.0051,0.0129,0.9193
10,17,0.008,0.0137,0.9078
10,18,0.0101,0.0133,0.9225
10,19,0.0184,0.0123,0.952
10,20,0.009,0.0124,0.9225
11,1,0.0625,0.0055,0.9483
11,2,0.0234,0.0145,0.894
11,3,0.0227,0.0281,0.9605
11,4,0.0148,0.0381,0.738
11,5,0.0138,0.0156,0.8046
11,6,0.0065,0.0166,0.846
11,7,0.0307,0.026,0.8395
11,8,0.0079,0.0102,0.9113
11,9,0.0048,0.0121,0.8814
11,10,0.0043,0.0122,0.9193
11,11,0.0055,0.0117,0.9225
11,12,0.0055,0.0182,0.8877
11,13,0.0033,0.0169,0.9158
11,14,0.0046,0.0131,0.9039
11,15,0.0089,0.0128,0.9225
11,16,0.0028,0.0148,0.9341
11,17,0.0144,0.014,0.9193
11,18,0.0044,0.0143,0.9078
11,19,0.0048,0.0188,0.9039
11,20,0.0037,0.0135,0.9462
12,1,0.0565,0.0396,0.6732
12,2,0.024,0.038,0.7357
12,3,0.0237,0.0586,0.6519
12,4,0.0211,0.0315,0.8168
12,5,0.0081,0.0166,0.9005
12,6,0.0115,0.0184,0.8708
12,7,0.0159,0.0185,0.8578
12,8,0.0141,0.0326,0.9119
12,9,0.006,0.0311,0.8578
12,10,0.0034,0.0256,0.8996
12,11,0.0068,0.016,0.8877
12,12,0.002,0.0174,0.8877
12,13,0.0021,0.0166,0.9119
12,14,0.0038,0.0123,0.8825
12,15,0.0026,0.0189,0.8996
12,16,0.0045,0.0141,0.8764
12,17,0.0038,0.0117,0.8877
12,18,0.005,0.014,0.8996
12,19,0.0015,0.0116,0.8924
12,20,0.0034,0.0126,0.8825
13,1,0.0504,0.0244,0.8346
13,2,0.0263,0.0377,0.8996
13,3,0.0235,0.0484,0.8709
13,4,0.0129,0.0794,0.8655
13,5,0.0199,0.0556,0.8655
13,6,0.0289,0.0497,0.8353
13,7,0.0167,0.055,0.8764
13,8,0.0048,0.0606,0.8996
13,9,0.0042,0.0591,0.8825
13,10,0.0038,0.0527,0.8877
13,11,0.0042,0.0619,0.8825
13,12,0.0032,0.0605,0.8996
13,13,0.0034,0.0542,0.8877
13,14,0.0155,0.0549,0.8597
13,15,0.0108,0.0527,0.8877
13,16,0.0067,0.0628,0.8825
13,17,0.0034,0.0517,0.8764
13,18,0.0044,0.0561,0.8814
13,19,0.0035,0.053,0.8655
13,20,0.0042,0.0513,0.8597
14,1,0.0654,0.0346,0.8046
14,2,0.0228,0.0312,0.773
14,3,0.0154,0.014,0.9254
14,4,0.0101,0.0362,0.9005
14,5,0.0083,0.0195,0.8708
14,6,0.0124,0.0211,0.8814
14,7,0.0093,0.0174,0.8967
14,8,0.0061,0.0217,0.8764
14,9,0.0072,0.0175,0.8814
14,10,0.0061,0.0228,0.8924
14,11,0.0091,0.015,0.8814
14,12,0.0038,0.0171,0.8708
14,13,0.0024,0.0252,0.8924
14,14,0.0056,0.0193,0.8814
14,15,0.0067,0.0246,0.8814
14,16,0.0036,0.0189,0.8814
14,17,0.0046,0.0175,0.8967
14,18,0.0079,0.0233,0.8924
14,19,0.0036,0.0166,0.8924
14,20,0.0073,0.0175,0.8814
15,1,0.0619,0.0169,0.9158
15,2,0.0323,0.0266,0.7709
15,3,0.0206,0.008,0.894
15,4,0.0088,0.0217,0.9313
15,5,0.0067,0.0178,0.9341
15,6,0.0046,0.0284,0.9313
15,7,0.0075,0.0166,0.9039
15,8,0.0061,0.0238,0.9313
15,9,0.0076,0.0224,0.9193
15,10,0.0095,0.0155,0.9341
15,11,0.0051,0.0188,0.9483
15,12,0.0032,0.0244,0.9158
15,13,0.0031,0.0249,0.9193
15,14,0.0027,0.0353,0.9283
15,15,0.0058,0.0312,0.9193
15,16,0.0066,0.0318,0.9313
15,17,0.0049,0.0215,0.9193
15,18,0.0021,0.0261,0.9193
15,19,0.0044,0.029,0.9193
15,20,0.0041,0.0247,0.9193
16,1,0.0572,0.0153,0.8967
16,2,0.0256,0.0163,0.8894
16,3,0.0202,0.011,0.8924
16,4,0.0168,0.02,0.826
16,5,0.009,0.0108,0.8708
16,6,0.0122,0.0086,0.8877
16,7,0.0105,0.0087,0.8606
16,8,0.0053,0.0082,0.8508
16,9,0.0105,0.0091,0.8551
16,10,0.0057,0.0084,0.9039
16,11,0.008,0.0093,0.9283
16,12,0.0036,0.0081,0.8924
16,13,0.0086,0.0059,0.9039
16,14,0.0033,0.006,0.9078
16,15,0.0026,0.006,0.8877
16,16,0.0053,0.0067,0.9039
16,17,0.0022,0.0067,0.8877
16,18,0.0115,0.0084,0.8967
16,19,0.0024,0.0074,0.9078
16,20,0.0025,0.0068,0.9193
17,1,0.0436,0.0343,0.8894
17,2,0.0348,0.0164,0.8924
17,3,0.0343,0.0284,0.8655
17,4,0.0138,0.0273,0.9076
17,5,0.0127,0.027,0.9158
17,6,0.0093,0.0195,0.9039
17,7,0.006,0.0259,0.8996
17,8,0.0043,0.0384,0.9119
17,9,0.0103,0.0391,0.8768
17,10,0.0081,0.0393,0.8948
17,11,0.0064,0.0278,0.8647
17,12,0.0054,0.0354,0.8825
17,13,0.0085,0.0298,0.8647
17,14,0.0032,0.0489,0.8768
17,15,0.012,0.0273,0.8996
17,16,0.0072,0.0241,0.8709
17,17,0.0028,0.028,0.8825
17,18,0.0038,0.039,0.8647
17,19,0.0036,0.0365,0.8647
17,20,0.0031,0.0408,0.8647
18,1,0.0717,0.0251,0.8704
18,2,0.0259,0.0325,0.8967
18,3,0.0189,0.0156,0.8901
18,4,0.0245,0.017,0.9078
18,5,0.0075,0.0307,0.8489
18,6,0.0069,0.0266,0.9225
18,7,0.0116,0.0314,0.8468
18,8,0.0083,0.0259,0.8519
18,9,0.0083,0.0199,0.8413
18,10,0.004,0.0194,0.845
18,11,0.0049,0.0221,0.8801
18,12,0.0059,0.0284,0.8704
18,13,0.0031,0.0237,0.8655
18,14,0.0021,0.0239,0.8704
18,15,0.002,0.0267,0.8657
18,16,0.0024,0.0224,0.8901
18,17,0.0054,0.0236,0.8801
18,18,0.0046,0.0263,0.8519
18,19,0.0023,0.0263,0.8704
18,20,0.0064,0.0232,0.8704
19,1,0.0549,0.0353,0.8262
19,2,0.0288,0.0355,0.8647
19,3,0.0181,0.0277,0.8378
19,4,0.0212,0.0242,0.8322
19,5,0.0167,0.0266,0.8378
19,6,0.0124,0.0329,0.8353
19,7,0.0086,0.028,0.8764
19,8,0.0058,0.0314,0.9078
19,9,0.005,0.027,0.8967
19,10,0.008,0.0276,0.8508
19,11,0.0054,0.0203,0.8708
19,12,0.0048,0.0267,0.8655
19,13,0.0042,0.0247,0.8814
19,14,0.0032,0.0243,0.8551
19,15,0.0035,0.0289,0.8655
19,16,0.0029,0.0263,0.8655
19,17,0.0043,0.025,0.8708
19,18,0.0032,0.0239,0.8551
19,19,0.0046,0.0249,0.8814
19,20,0.0025,0.0243,0.8814
