Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
5,4,0.0358,0.0211,0.8749,0.9351
5,5,0.0212,0.0176,0.8774,0.9314
5,6,0.0288,0.0138,0.8768,0.9332
5,7,0.0399,0.019,0.8813,0.9351
5,8,0.0155,0.016,0.8681,0.9332
5,9,0.0074,0.0089,0.9006,0.9499
5,10,0.0068,0.0097,0.9083,0.9536
5,11,0.0029,0.0093,0.9336,0.9666
5,12,0.0028,0.0096,0.912,0.9555
5,13,0.0035,0.0093,0.9264,0.9629
5,14,0.0038,0.0104,0.9047,0.9518
5,15,0.0046,0.01,0.9112,0.9555
5,16,0.0038,0.01,0.9084,0.9536
5,17,0.0046,0.0093,0.9228,0.961
5,18,0.0044,0.0093,0.9193,0.9592
5,19,0.0023,0.0107,0.9156,0.9573
5,20,0.0059,0.0121,0.9302,0.9647
5,21,0.0055,0.015,0.9136,0.9555
5,22,0.0024,0.0146,0.9182,0.9592
5,23,0.0029,0.0135,0.9339,0.9666
5,24,0.0011,0.0133,0.9264,0.9629
5,25,0.0025,0.0122,0.9168,0.9573
5,26,0.004,0.011,0.9229,0.961
5,27,0.0015,0.0122,0.9184,0.9592
5,28,0.0015,0.0121,0.9265,0.9629
5,29,0.0029,0.0116,0.9301,0.9647
5,30,0.0021,0.0121,0.9146,0.9573
5,31,0.0008,0.0108,0.9193,0.9592
5,32,0.0058,0.0123,0.9229,0.961
5,33,0.0013,0.0119,0.9263,0.9629
5,34,0.0012,0.0143,0.9186,0.9592
5,35,0.0014,0.0135,0.9304,0.9647
5,36,0.0012,0.0129,0.9301,0.9647
5,37,0.0008,0.0144,0.93,0.9647
5,38,0.0009,0.0154,0.923,0.961
5,39,0.0016,0.0156,0.9337,0.9666
5,40,0.002,0.02,0.9194,0.9592
6,1,0.5185,0.2906,0.3713,0.663
6,2,0.0973,0.0177,0.8535,0.9241
6,3,0.0533,0.0263,0.8508,0.9185
6,4,0.0295,0.021,0.8804,0.9352
6,5,0.0438,0.0096,0.9085,0.9519
6,6,0.0199,0.0149,0.8795,0.9352
6,7,0.0182,0.0083,0.9224,0.9593
6,8,0.0134,0.0106,0.9239,0.9611
6,9,0.0092,0.0137,0.9155,0.9556
6,10,0.0093,0.0121,0.9234,0.9611
6,11,0.0031,0.0155,0.9175,0.9574
6,12,0.0025,0.0123,0.9233,0.9611
6,13,0.0032,0.0166,0.9089,0.9537
6,14,0.0049,0.0123,0.9175,0.9574
6,15,0.0015,0.0143,0.9161,0.9574
6,16,0.0047,0.0125,0.9196,0.9593
6,17,0.0026,0.016,0.9175,0.9574
6,18,0.0033,0.016,0.9141,0.9556
6,19,0.0031,0.0194,0.9199,0.9593
6,20,0.0051,0.0149,0.9265,0.9611
6,21,0.0016,0.0137,0.9233,0.9611
6,22,0.0034,0.0136,0.9391,0.9685
6,23,0.0057,0.0119,0.9358,0.9667
6,24,0.0021,0.0138,0.9286,0.963
6,25,0.0014,0.014,0.939,0.9685
6,26,0.0034,0.012,0.93,0.963
6,27,0.0016,0.0129,0.9312,0.963
6,28,0.001,0.0142,0.9302,0.963
6,29,0.0016,0.0133,0.9338,0.9648
6,30,0.0013,0.0151,0.925,0.9611
6,31,0.0018,0.0192,0.923,0.9593
6,32,0.0009,0.0126,0.9343,0.9667
6,33,0.003,0.0138,0.9338,0.9648
6,34,0.0017,0.0109,0.9344,0.9667
6,35,0.0015,0.0122,0.9301,0.963
6,36,0.0005,0.0169,0.925,0.9611
6,37,0.0034,0.0184,0.9121,0.9537
6,38,0.0026,0.012,0.9271,0.963
6,39,0.0007,0.0135,0.9235,0.9611
6,40,0.0006,0.0127,0.9322,0.9648
7,1,0.4567,0.2728,0.4339,0.6796
7,2,0.1117,0.0273,0.836,0.913
7,3,0.0557,0.0428,0.8069,0.8796
7,4,0.0352,0.014,0.9164,0.9519
7,5,0.0164,0.015,0.9015,0.9444
7,6,0.0305,0.0143,0.8971,0.9481
7,7,0.0184,0.0173,0.903,0.9481
7,8,0.0101,0.0094,0.9277,0.963
7,9,0.0122,0.0128,0.9049,0.95
7,10,0.0055,0.0089,0.9182,0.9556
7,11,0.0065,0.0091,0.9206,0.9556
7,12,0.0084,0.0083,0.938,0.9667
7,13,0.0021,0.0081,0.9341,0.9648
7,14,0.0036,0.0077,0.9353,0.9667
7,15,0.0042,0.0077,0.9283,0.9611
7,16,0.0046,0.0098,0.9284,0.9611
7,17,0.003,0.0077,0.9327,0.9648
7,18,0.0026,0.0098,0.9304,0.963
7,19,0.0064,0.0108,0.9261,0.9574
7,20,0.0038,0.012,0.9379,0.9667
7,21,0.0041,0.0119,0.9233,0.9593
7,22,0.002,0.0092,0.9305,0.963
7,23,0.0047,0.012,0.9369,0.9648
7,24,0.0016,0.0097,0.9303,0.963
7,25,0.0011,0.0108,0.9338,0.9648
7,26,0.0009,0.0094,0.933,0.9648
7,27,0.003,0.0089,0.9287,0.9611
7,28,0.001,0.0102,0.9304,0.963
7,29,0.0012,0.0098,0.9338,0.9648
7,30,0.0014,0.0094,0.9266,0.9611
7,31,0.0051,0.0089,0.9341,0.9648
7,32,0.001,0.0086,0.9266,0.9611
7,33,0.0007,0.0103,0.9302,0.963
7,34,0.0008,0.0085,0.9302,0.963
7,35,0.0009,0.0083,0.9379,0.9667
7,36,0.0008,0.0126,0.9358,0.9667
7,37,0.0005,0.0092,0.9325,0.9648
7,38,0.0027,0.0111,0.9293,0.963
7,39,0.0034,0.0112,0.9337,0.9648
7,40,0.0009,0.0081,0.936,0.9667
8,1,0.4577,0.3072,0.3739,0.6407
8,2,0.1064,0.0233,0.8768,0.9333
8,3,0.0488,0.0326,0.8805,0.937
8,4,0.039,0.0202,0.8679,0.9296
8,5,0.0389,0.0156,0.9047,0.95
8,6,0.0161,0.0129,0.9037,0.95
8,7,0.0226,0.0178,0.8857,0.9389
8,8,0.0145,0.0166,0.8981,0.9481
8,9,0.0049,0.0214,0.8775,0.937
8,10,0.0062,0.016,0.9319,0.9648
8,11,0.0043,0.0178,0.9104,0.9537
8,12,0.0057,0.0204,0.9103,0.9537
8,13,0.0017,0.0229,0.9171,0.9574
8,14,0.0037,0.0184,0.9175,0.9574
8,15,0.0026,0.0187,0.9103,0.9537
8,16,0.0019,0.018,0.9173,0.9574
8,17,0.0026,0.0177,0.9209,0.9593
8,18,0.0015,0.0191,0.9139,0.9556
8,19,0.0029,0.0214,0.9173,0.9574
8,20,0.0026,0.0289,0.9267,0.963
8,21,0.0017,0.0222,0.9174,0.9574
8,22,0.0035,0.0207,0.9068,0.9519
8,23,0.0041,0.0186,0.924,0.9593
8,24,0.0037,0.0188,0.9266,0.9611
8,25,0.0011,0.0213,0.913,0.9537
8,26,0.001,0.0234,0.9241,0.9611
8,27,0.0016,0.0225,0.9294,0.963
8,28,0.0018,0.0207,0.9169,0.9556
8,29,0.0016,0.0204,0.9124,0.9537
8,30,0.0017,0.0199,0.9167,0.9556
8,31,0.0007,0.0195,0.928,0.963
8,32,0.0005,0.0183,0.928,0.963
8,33,0.0009,0.0195,0.9212,0.9593
8,34,0.0018,0.0176,0.9344,0.9667
8,35,0.0023,0.0173,0.9198,0.9593
8,36,0.0015,0.0214,0.9234,0.9611
8,37,0.0012,0.0201,0.9165,0.9574
8,38,0.0025,0.021,0.9124,0.9537
8,39,0.0016,0.0206,0.9392,0.9685
8,40,0.0014,0.0167,0.9246,0.9611
9,1,0.5734,0.342,0.3184,0.6475
9,2,0.101,0.0282,0.8203,0.9054
9,3,0.0581,0.0212,0.8791,0.9332
9,4,0.0353,0.0169,0.895,0.9388
9,5,0.0331,0.0131,0.8882,0.9369
9,6,0.0264,0.0108,0.9003,0.9481
9,7,0.0137,0.0233,0.8828,0.9388
9,8,0.0106,0.0077,0.932,0.9647
9,9,0.0069,0.0081,0.9353,0.9666
9,10,0.0038,0.0061,0.9364,0.9666
9,11,0.0043,0.0061,0.9311,0.9647
9,12,0.0036,0.0058,0.9461,0.9722
9,13,0.0016,0.0068,0.9352,0.9666
