Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
12,30,0.0003,0.0131,0.9439,0.9781
12,31,0.0005,0.0177,0.9283,0.9727
12,32,0.0014,0.013,0.9439,0.9781
12,33,0.0004,0.0172,0.9439,0.9781
12,34,0.0003,0.0151,0.9439,0.9781
12,35,0.0002,0.0196,0.9439,0.9781
12,36,0.0002,0.0154,0.9439,0.9781
12,37,0.0001,0.0262,0.9283,0.9727
12,38,0.0002,0.0162,0.9283,0.9727
12,39,0.0004,0.0185,0.9283,0.9727
12,40,0.0002,0.0231,0.9283,0.9727
13,1,0.1986,0.226,0.379,0.4918
13,2,0.188,0.2155,0.3988,0.541
13,3,0.159,0.0513,0.8233,0.918
13,4,0.0209,0.0261,0.8551,0.9399
13,5,0.0106,0.0263,0.8379,0.9454
13,6,0.0065,0.0263,0.8346,0.9399
13,7,0.0031,0.0317,0.8346,0.9399
13,8,0.0026,0.0248,0.8825,0.9563
13,9,0.0024,0.0214,0.8708,0.9454
13,10,0.0031,0.0223,0.8597,0.9454
13,11,0.0013,0.0264,0.8532,0.9454
13,12,0.0011,0.0287,0.8647,0.9508
13,13,0.0007,0.021,0.8532,0.9454
13,14,0.0011,0.0242,0.8709,0.9508
13,15,0.0008,0.0223,0.8597,0.9454
13,16,0.0007,0.0269,0.8647,0.9508
13,17,0.0007,0.0235,0.8647,0.9508
13,18,0.0124,0.0215,0.8709,0.9508
13,19,0.0019,0.0224,0.8532,0.9454
13,20,0.0014,0.0242,0.8597,0.9454
13,21,0.0011,0.0287,0.8768,0.9563
13,22,0.0008,0.0304,0.8647,0.9508
13,23,0.0018,0.0212,0.8825,0.9563
13,24,0.0013,0.0204,0.8825,0.9563
13,25,0.0012,0.0204,0.8825,0.9563
13,26,0.0011,0.0199,0.8532,0.9454
13,27,0.0025,0.0242,0.846,0.9454
13,28,0.001,0.024,0.8532,0.9454
13,29,0.0007,0.0245,0.8532,0.9454
13,30,0.0008,0.0197,0.8422,0.9399
13,31,0.0006,0.027,0.846,0.9454
13,32,0.0006,0.0249,0.8647,0.9508
13,33,0.0006,0.0246,0.8532,0.9454
13,34,0.0005,0.0217,0.8489,0.9399
13,35,0.0004,0.0273,0.846,0.9454
13,36,0.0015,0.0237,0.8647,0.9508
13,37,0.0003,0.0212,0.8532,0.9454
13,38,0.002,0.0212,0.8709,0.9508
13,39,0.0006,0.0233,0.8709,0.9508
13,40,0.0005,0.0202,0.8597,0.9454
14,1,0.2208,0.248,0.3902,0.4536
14,2,0.224,0.1936,0.4319,0.5574
14,3,0.1989,0.0587,0.9005,0.9563
14,4,0.03,0.018,0.8606,0.9399
14,5,0.0099,0.0295,0.8814,0.9508
14,6,0.0084,0.0222,0.8757,0.9454
14,7,0.0016,0.0194,0.8967,0.9563
14,8,0.0017,0.0245,0.8801,0.9454
14,9,0.0049,0.0198,0.8657,0.9399
14,10,0.0012,0.0173,0.8924,0.9563
14,11,0.0024,0.0171,0.8814,0.9508
14,12,0.0013,0.0193,0.8967,0.9563
14,13,0.0019,0.0203,0.8924,0.9563
14,14,0.0018,0.019,0.8967,0.9563
14,15,0.0016,0.0199,0.886,0.9508
14,16,0.0009,0.0182,0.886,0.9508
14,17,0.0009,0.0186,0.8924,0.9563
14,18,0.0008,0.0188,0.8967,0.9563
14,19,0.0011,0.021,0.9193,0.9672
14,20,0.0006,0.02,0.8924,0.9563
