Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
8,24,0.0093,0.0719,0.7813,0.8852
8,25,0.0095,0.067,0.7676,0.8798
8,26,0.0093,0.0767,0.7615,0.8743
8,27,0.0094,0.0881,0.7319,0.8689
8,28,0.0093,0.079,0.7774,0.8852
8,29,0.011,0.0873,0.6945,0.8634
8,30,0.0089,0.0773,0.7667,0.8798
8,31,0.0065,0.0746,0.7799,0.8907
8,32,0.0074,0.0811,0.7447,0.8579
8,33,0.0117,0.077,0.7806,0.8798
8,34,0.0084,0.0808,0.7301,0.8743
8,35,0.0073,0.0817,0.7517,0.8743
8,36,0.0097,0.0874,0.737,0.8743
8,37,0.0074,0.0783,0.7607,0.8743
8,38,0.0088,0.0809,0.7586,0.8634
8,39,0.011,0.0746,0.7459,0.8689
8,40,0.0122,0.0776,0.7674,0.8798
9,1,0.3285,0.1896,0.385,0.8033
9,2,0.1463,0.1213,0.6398,0.847
9,3,0.0738,0.0961,0.6564,0.8689
9,4,0.0392,0.0988,0.7077,0.8634
9,5,0.024,0.0849,0.6947,0.8525
9,6,0.0305,0.0732,0.6992,0.8634
9,7,0.015,0.0835,0.7313,0.8743
9,8,0.0108,0.1013,0.6775,0.8525
9,9,0.0144,0.1115,0.6939,0.8634
9,10,0.0196,0.0981,0.7344,0.8743
9,11,0.0061,0.0945,0.7108,0.8634
9,12,0.01,0.0816,0.7024,0.847
9,13,0.0055,0.0965,0.7206,0.8798
9,14,0.0055,0.0972,0.7098,0.8634
9,15,0.0064,0.089,0.7161,0.8579
9,16,0.0058,0.1154,0.7131,0.8634
9,17,0.0115,0.0977,0.7197,0.8743
9,18,0.0086,0.0969,0.7175,0.8634
9,19,0.0094,0.0841,0.7119,0.8525
9,20,0.0051,0.0961,0.7187,0.8689
9,21,0.0097,0.0873,0.6996,0.8415
9,22,0.0061,0.0873,0.7091,0.8525
9,23,0.0081,0.1036,0.7239,0.8689
9,24,0.0085,0.0951,0.7108,0.8634
9,25,0.0056,0.0878,0.718,0.8634
9,26,0.0105,0.087,0.733,0.8689
9,27,0.0081,0.0964,0.6987,0.8579
9,28,0.0048,0.1069,0.701,0.8579
9,29,0.0037,0.093,0.6863,0.8361
9,30,0.0076,0.0881,0.7473,0.8798
9,31,0.006,0.0901,0.7409,0.8743
9,32,0.0066,0.1018,0.697,0.8579
9,33,0.0032,0.0929,0.7002,0.8689
9,34,0.0042,0.0878,0.7256,0.8634
9,35,0.0046,0.0838,0.7409,0.8743
9,36,0.0052,0.0925,0.7096,0.8579
9,37,0.0126,0.0981,0.7298,0.8689
9,38,0.007,0.0931,0.733,0.8689
9,39,0.0082,0.0811,0.7186,0.8579
9,40,0.0144,0.0875,0.7104,0.8415
10,1,0.2941,0.1542,0.4422,0.8033
10,2,0.132,0.1044,0.563,0.8251
10,3,0.0897,0.1101,0.6714,0.8251
10,4,0.0614,0.0834,0.722,0.8634
10,5,0.0214,0.0909,0.6782,0.847
10,6,0.0315,0.0911,0.7444,0.8743
10,7,0.0138,0.097,0.6874,0.8525
10,8,0.0144,0.0878,0.6911,0.847
10,9,0.0225,0.0861,0.699,0.8525
10,10,0.0083,0.0845,0.7345,0.8689
10,11,0.0085,0.0963,0.7205,0.8579
10,12,0.0198,0.0866,0.7109,0.8525
10,13,0.0072,0.096,0.7067,0.8525
10,14,0.0087,0.1022,0.7017,0.8579
10,15,0.0066,0.0834,0.7232,0.8579
10,16,0.0114,0.0865,0.7317,0.8634
10,17,0.0083,0.0938,0.7166,0.8579
10,18,0.0077,0.0731,0.7244,0.8579
10,19,0.0051,0.0796,0.6975,0.8415
10,20,0.0058,0.0813,0.714,0.8525
10,21,0.007,0.1034,0.6783,0.8525
10,22,0.008,0.0832,0.7066,0.8525
10,23,0.0093,0.0887,0.6932,0.847
10,24,0.0064,0.0848,0.7177,0.8525
10,25,0.0117,0.0833,0.7255,0.8634
10,26,0.0076,0.1045,0.7281,0.8689
10,27,0.0048,0.0972,0.7281,0.8689
10,28,0.0085,0.0894,0.7287,0.8634
