Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
7,30,0.0015,0.0188,0.9229,0.9574
7,31,0.0054,0.0182,0.9255,0.9574
7,32,0.0018,0.0162,0.9312,0.963
7,33,0.0017,0.0174,0.9342,0.9648
7,34,0.0021,0.018,0.928,0.9593
7,35,0.0018,0.0174,0.9151,0.9556
7,36,0.0013,0.0162,0.9191,0.9574
7,37,0.0014,0.0172,0.9225,0.9574
7,38,0.0025,0.0171,0.9213,0.9574
7,39,0.002,0.0173,0.9161,0.9556
7,40,0.0012,0.0161,0.9319,0.963
8,1,0.1559,0.1277,0.7359,0.85
8,2,0.0676,0.0219,0.8999,0.9426
8,3,0.0347,0.0192,0.8999,0.9426
8,4,0.0241,0.012,0.9136,0.9519
8,5,0.02,0.0095,0.902,0.9444
8,6,0.0071,0.0088,0.9096,0.9519
8,7,0.01,0.0142,0.8946,0.9407
8,8,0.0082,0.0104,0.928,0.963
8,9,0.0038,0.0117,0.9061,0.95
8,10,0.0044,0.0117,0.928,0.963
8,11,0.0047,0.0112,0.9283,0.963
8,12,0.0062,0.0113,0.9283,0.963
8,13,0.0025,0.0126,0.929,0.963
8,14,0.0045,0.0105,0.9352,0.9667
8,15,0.003,0.0111,0.9247,0.9611
8,16,0.0022,0.0106,0.9388,0.9685
8,17,0.003,0.0118,0.928,0.963
8,18,0.0022,0.0114,0.9146,0.9556
8,19,0.0028,0.0108,0.9316,0.9648
8,20,0.0033,0.0136,0.9349,0.9667
8,21,0.0015,0.0142,0.935,0.9667
8,22,0.0038,0.0156,0.9083,0.9519
8,23,0.0042,0.0134,0.9355,0.9667
8,24,0.0016,0.0129,0.9241,0.9611
8,25,0.0015,0.014,0.9118,0.9537
8,26,0.0013,0.014,0.9313,0.9648
8,27,0.0024,0.0159,0.9352,0.9667
8,28,0.0038,0.0151,0.919,0.9574
8,29,0.0014,0.0149,0.9139,0.9556
8,30,0.0015,0.0135,0.9313,0.9648
8,31,0.0011,0.0143,0.9314,0.9648
8,32,0.001,0.0162,0.9289,0.963
8,33,0.0021,0.0143,0.9175,0.9574
8,34,0.0028,0.0148,0.9313,0.9648
8,35,0.0041,0.0135,0.9256,0.9611
8,36,0.0018,0.0157,0.9377,0.9685
8,37,0.0019,0.0146,0.9259,0.9611
8,38,0.0027,0.0159,0.9316,0.9648
8,39,0.003,0.015,0.928,0.963
8,40,0.003,0.0138,0.9282,0.963
9,1,0.1659,0.0339,0.8275,0.9091
9,2,0.0708,0.0285,0.8525,0.9184
9,3,0.0318,0.0158,0.8893,0.9369
9,4,0.0182,0.0089,0.9305,0.9647
9,5,0.0115,0.0085,0.9426,0.9703
